AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass,AQI_Category,HealthImpactLevel,TemperatureLevel
0.7853956186856056,0.8868880885687609,0.4029007251812953,0.0648597289593439,0.8734493797519007,0.37417483496699344,0.33353353353353354,0.9328888888888889,0.11699999999999999,0.7727272727272728,0.2857142857142857,0.0,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.1997199159747924,0.411031079098306,0.016404101025256315,0.38815822373356,0.5112044817927172,0.5428419017136761,0.9109109109109108,0.9264444444444444,0.45250000000000007,0.18181818181818182,0.6428571428571428,0.16666666666666666,0.5784655061250807,1.0,Good,Medium,Hot
0.514374312293688,0.6044751233826864,0.8148537134283571,0.14572185827874182,0.0581232492997199,0.8514036140561446,0.612012012012012,0.46155555555555555,0.5805,0.3181818181818182,0.2857142857142857,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.5925777733319995,0.6302187541683341,0.35913978494623655,0.2299844976746512,0.5635254101640657,0.3340668133626726,0.6768768768768769,0.5823333333333333,0.82,0.13636363636363635,0.3571428571428571,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.04645393618085425,0.41746698679471783,0.5803950987746936,0.6181427214082112,0.7977190876350541,0.14229512569180502,0.005605605605605607,0.23033333333333333,0.9980000000000001,0.36363636363636365,0.5714285714285714,0.25,0.5204384268214055,1.0,Good,Medium,Extremely Cold
0.6077023106932079,0.14429104975323462,0.07381845461365341,0.06736010401560234,0.1321528611444578,0.2819230512769221,0.4990990990990991,0.9905555555555556,0.7745000000000001,0.5909090909090909,0.3571428571428571,0.0,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.17055116534960485,0.0935374149659864,0.1748937234308577,0.46471970795619344,0.07262905162064826,0.8993131959725279,0.4314314314314315,0.2783333333333333,0.2215,0.45454545454545453,0.07142857142857142,0.16666666666666666,0.6288845905867182,1.0,Good,Medium,Moderate
0.0650595178553566,0.016606642657062826,0.8897724431107776,0.609491423713557,0.18777511004401762,0.15943188637727546,0.7063063063063062,0.7833333333333333,0.7480000000000001,0.22727272727272724,0.21428571428571427,0.16666666666666666,0.5066408768536428,1.0,Good,Medium,Warm
0.9491447434230268,0.8738161931439243,0.608702175543886,0.4218632794919238,0.7462985194077632,0.3292991931719677,0.38278278278278277,0.31300000000000006,0.537,0.36363636363636365,0.5714285714285714,0.3333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.9659097729318794,0.23649459783913565,0.9503875968992248,0.019102865429814472,0.5918367346938777,0.46472627858905113,0.9773773773773773,0.31300000000000006,0.451,0.49999999999999994,0.21428571428571427,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.8086225867760327,0.21151794050953715,0.9988497124281069,0.9855978396759514,0.5407162865146059,0.8472694538907782,0.6706706706706707,0.1038888888888889,0.9355000000000001,0.5454545454545455,0.42857142857142855,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.30469140742222667,0.7362611711351208,0.3717929482370593,0.367105065759864,0.24949979991996799,0.9378875775155031,0.6604604604604605,0.5598888888888889,0.702,0.36363636363636365,0.07142857142857142,0.25,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Warm
0.0976893067920376,0.32006135787648393,0.29872468117029255,0.778666800020003,0.3322328931572629,0.42588517703540707,0.9201201201201201,0.24477777777777782,0.6815000000000001,0.5454545454545455,0.14285714285714285,0.3333333333333333,0.5323017408123791,1.0,Good,Medium,Hot
0.6844253275982795,0.5061691343203949,0.8584146036509126,0.3256488473270991,0.966186474589836,0.9321530972861238,0.9959959959959959,0.14844444444444443,0.012,0.45454545454545453,0.14285714285714285,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.44027208162448733,0.16249833266639988,0.9986996749187297,0.4750212531879782,0.24059623849539816,0.16149896645995865,0.1977977977977978,0.22666666666666668,0.8650000000000001,0.5454545454545455,0.5714285714285714,0.25,1.0000000000000002,0.0,Unhealthy,High,Extremely Cold
0.12205661698509553,0.9600506869414434,0.6296574143535884,0.3884582687403111,0.9018607442977191,0.15689804627592185,0.8112112112112113,0.2511111111111112,0.7935,0.49999999999999994,0.9285714285714285,0.16666666666666666,0.8317214700193425,0.0,Good,Medium,Hot
0.49530859257777327,0.8518407362945178,0.7951987996999249,0.34255138270740615,0.5806322529011605,0.9494565579782622,0.16236236236236237,0.5041111111111111,0.29900000000000004,0.22727272727272724,0.2857142857142857,0.25,1.0000000000000002,0.0,Unhealthy,High,Extremely Cold
0.03437031109332799,0.864078964919301,0.7817954488622155,0.021803270490573585,0.12324929971988796,0.5097686203907449,0.45725725725725724,0.3858888888888889,0.292,0.3181818181818182,0.21428571428571427,0.16666666666666666,0.7130883301096067,1.0,Good,Medium,Moderate
0.9095728718615584,0.4068627450980392,0.3552888222055513,0.36000400060009,0.4673869547819128,0.18593718743748752,0.1001001001001001,0.07544444444444444,0.053500000000000006,0.5454545454545455,0.21428571428571427,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Extremely Cold
0.25883765129538855,0.7626050420168068,0.5742435608902224,0.8895834375156274,0.9487795118047219,0.48809761952390485,0.6238238238238238,0.536,0.051000000000000004,0.49999999999999994,0.21428571428571427,0.3333333333333333,1.0000000000000002,0.0,Moderate,High,Warm
0.6626988096428927,0.14385754301720685,0.8331082770692674,0.6904535680352054,0.41866746698679475,0.7833566713342669,0.46886886886886886,0.7877777777777778,0.6685,0.45454545454545453,0.3571428571428571,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.3117935380614184,0.008570094704548484,0.6881220305076269,0.14537180577086564,0.8636454581832734,0.8270987530839502,0.629029029029029,0.5742222222222222,0.18600000000000003,0.22727272727272724,0.5714285714285714,0.08333333333333333,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Warm
0.5201960588176452,0.01990796318527411,0.021005251312828207,0.5911886783017453,0.2564025610244098,0.8641394945655798,0.6784784784784785,0.9745555555555554,0.9235,0.3181818181818182,0.21428571428571427,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.5468640592177653,0.5867680405495531,0.3366341585396349,0.8923338500775116,0.5710284113645459,0.5696806027872241,0.6198198198198198,0.09911111111111114,0.8425000000000001,0.3181818181818182,0.42857142857142855,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.18489546864059214,0.455515539549153,0.14438609652413104,0.7001050157523628,0.8441376550620249,0.8671067546842701,0.2940940940940941,0.8211111111111111,0.34900000000000003,0.6818181818181819,0.42857142857142855,0.41666666666666663,0.8814958091553837,0.0,Good,Medium,Cold
0.9698509552865859,0.5181405895691611,0.23285821455363842,0.14867230084512678,0.9209683873549419,0.5101353604054144,0.8376376376376378,0.5056666666666666,0.38,0.5909090909090909,0.42857142857142855,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.7753526057817344,0.00740296118447379,0.9055763940985245,0.8679301895284293,0.48589435774309725,0.6071881042875242,0.5519519519519519,0.5215555555555556,0.3275,0.2727272727272727,0.5,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.9397619285785734,0.42280245431505936,0.03675918979744936,0.3015452317847678,0.6398559423769508,0.7588851103554045,0.4900900900900901,0.5191111111111111,0.09250000000000001,0.3181818181818182,0.2857142857142857,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.8950685205561668,0.7182873149259704,0.2197049262315579,0.45411811771765764,0.0029011604641856746,0.4255184370207375,0.9877877877877879,0.32533333333333336,0.0315,0.22727272727272724,0.5,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.5980594178253476,0.44281045751633985,0.30947736934233555,0.5261789268390259,0.2532012805122049,0.07358138294325532,0.2836836836836837,0.3245555555555556,0.45199999999999996,0.45454545454545453,0.2857142857142857,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.9221366409922975,0.7324596505268774,0.6169042260565141,0.8505775866379958,0.2787114845938376,0.35023671400946854,0.5283283283283283,0.6318888888888889,0.9430000000000001,0.4090909090909091,0.3571428571428571,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.08850655196558967,0.23305989062291582,0.53408352088022,0.9316897534630195,0.09343737494998,0.6240581449623258,0.6828828828828829,0.044777777777777764,0.917,0.3181818181818182,0.3571428571428571,0.16666666666666666,0.7075435203094778,1.0,Good,Medium,Warm
0.19601880564169247,0.8133920234760571,0.21815453863465867,0.929739460919138,0.2797118847539016,0.19237180769487233,0.12512512512512514,0.5887777777777777,0.81,0.2727272727272727,0.3571428571428571,0.41666666666666663,0.8408768536428111,0.0,Good,Medium,Extremely Cold
0.04521356406922076,0.5886021075096706,0.1641410352588147,0.007901185177776668,0.32112845138055224,0.14842968593718744,0.35435435435435436,0.7245555555555555,0.6285000000000001,0.45454545454545453,0.6428571428571428,0.3333333333333333,0.17743391360412636,3.0,Good,Low,Cold
0.3254176252875862,0.21078431372549017,0.23670917729432359,0.9219882982447367,0.9690876350540216,0.29312529172501167,0.8022022022022022,0.35633333333333334,0.8560000000000001,0.2727272727272727,0.2857142857142857,0.0,0.926627981947131,0.0,Unhealthy for Sensitive Groups,High,Hot
0.38877663298989695,0.2367613712151527,0.502525631407852,0.05435815372305847,0.6687675070028012,0.03210642128425686,0.23683683683683684,0.21733333333333332,0.515,0.4090909090909091,0.2857142857142857,0.08333333333333333,0.8747904577691814,0.0,Unhealthy for Sensitive Groups,Medium,Cold
0.2714014204261278,0.628217953848206,0.2711177794448612,0.26573986097914687,0.42607042817126856,0.743582049743282,0.49349349349349353,0.21333333333333332,0.18000000000000002,0.4090909090909091,0.2857142857142857,0.25,0.9900709219858157,0.0,Moderate,High,Moderate
0.828968690607182,0.8301987461651328,0.9476869217304326,0.5150272540881132,0.9883953581432574,0.25875175035007003,0.6310310310310311,0.08188888888888889,0.684,0.5454545454545455,0.42857142857142855,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.35684705411623485,0.4157329598506069,0.46381595398849707,0.4799719957993699,0.1531612645058023,0.12425818497032741,0.6716716716716716,0.08966666666666666,0.9205000000000001,0.22727272727272724,0.2857142857142857,0.16666666666666666,0.9552546744036108,0.0,Unhealthy for Sensitive Groups,High,Warm
0.2810043012903871,0.2583366680005335,0.05866466616654163,0.604740711106666,0.4761904761904762,0.6992731879709276,0.7289289289289289,0.16666666666666669,0.019500000000000003,0.36363636363636365,0.5,0.08333333333333333,0.8239845261121856,0.0,Moderate,Medium,Warm
0.5428428528558568,0.8672802454315061,0.729282320580145,0.47947192078811823,0.6472589035614246,0.8431019537240781,0.8666666666666667,0.019222222222222238,0.2515,0.5454545454545455,0.2857142857142857,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.1409422826848054,0.669467787114846,0.32878219554888716,0.9344901735260289,0.05552220888355342,0.019870640794825634,0.392992992992993,0.26622222222222225,0.2655,0.45454545454545453,0.42857142857142855,0.08333333333333333,0.6541586073500969,1.0,Good,Medium,Cold
0.8024207262178653,0.4482126183806856,0.653513378344586,0.24053608041206181,0.7171868747499001,0.2336467293458692,0.7071071071071071,0.30644444444444446,0.099,0.5909090909090909,0.2857142857142857,0.3333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.07456236871061318,0.4880285447512338,0.2795198799699925,0.2739910986647997,0.09983993597438977,0.9454224178168967,0.7327327327327327,0.9952222222222222,0.2255,0.22727272727272724,0.5714285714285714,0.08333333333333333,0.6103159252095423,1.0,Good,Medium,Warm
0.9871561468440531,0.20428171268507403,0.5707426856714178,0.9208381257188579,0.1402561024409764,0.38534373541374944,0.3003003003003003,0.9916666666666667,0.384,0.36363636363636365,0.0,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.7724517355206562,0.626984126984127,0.7721930482620655,0.0767115067260089,0.15966386554621848,0.9387877575515103,0.9689689689689689,0.187,0.9400000000000001,0.18181818181818182,0.42857142857142855,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.19875962788836646,0.3588101907429639,0.9280820205051262,0.6095914387158073,0.929171668667467,0.2742548509701941,0.8658658658658658,0.21300000000000002,0.8605,0.45454545454545453,0.5714285714285714,0.25,1.0000000000000002,0.0,Good,High,Hot
0.005501650495148543,0.9959650526877418,0.2610652663165791,0.6818022703405511,0.6833733493397358,0.21811028872441157,0.2898898898898899,0.491888888888889,0.9460000000000002,0.5454545454545455,0.3571428571428571,0.16666666666666666,0.5302385557704707,1.0,Good,Medium,Cold
0.8156847054116234,0.48032546351874084,0.33478369592398094,0.5055758363754563,0.6555622248899561,0.21414282856571318,0.6754754754754755,0.1487777777777778,0.12050000000000001,0.3181818181818182,0.5,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.7070521156346904,0.4860277444311058,0.4642160540135033,0.6943041456218433,0.5556222488995598,0.08525038341001534,0.7183183183183184,0.504,0.028000000000000004,0.8636363636363638,0.5,0.41666666666666663,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.7291987596278883,0.5660264105642258,0.927231807951988,0.17272590888633296,0.29281712685074035,0.8966126558645063,0.43163163163163165,0.39944444444444455,0.11000000000000001,0.4090909090909091,0.21428571428571427,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.7714914474342301,0.9170668267306922,0.9014753688422105,0.852727909186378,0.6210484193677471,0.9800293392011735,0.8644644644644643,0.32466666666666666,0.9145,0.18181818181818182,0.14285714285714285,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.07404221266379914,0.8010871015072696,0.0897724431107777,0.14002100315047258,0.4101640656262505,0.9546909381876376,0.6906906906906907,0.8225555555555556,0.1575,0.45454545454545453,0.3571428571428571,0.08333333333333333,0.6238555770470664,1.0,Good,Medium,Warm
0.35854756426928075,0.4512471655328798,0.1318329582395599,0.40081012151822776,0.1453581432573029,0.8522037740881511,0.6586586586586587,0.8281111111111111,0.5725,0.2727272727272727,0.5714285714285714,0.0,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Warm
0.1158747624287286,0.718920901694011,0.4954738684671167,0.07521128169225384,0.6897759103641457,0.8470694138827766,0.22082082082082083,0.9878888888888888,0.2275,0.3181818181818182,0.5,0.25,0.856092843326886,0.0,Good,Medium,Cold
0.86333900170051,0.5864012271575297,0.1064766191547887,0.5452317847677152,0.12955182072829133,0.6612322464492899,0.408008008008008,0.2231111111111111,0.0205,0.0909090909090909,0.07142857142857142,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.6234670401120335,0.4924969987995198,0.345536384096024,0.6698004700705106,0.1906762705082033,0.826365273054611,0.43423423423423424,0.8882222222222221,0.0845,0.36363636363636365,0.14285714285714285,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.3309792937881364,0.19231025743630784,0.14828707176794198,0.941291193679052,0.8179271708683473,0.20837500833500033,0.7341341341341341,0.5378888888888889,0.71,0.5454545454545455,0.42857142857142855,0.08333333333333333,0.8511927788523534,0.0,Unhealthy for Sensitive Groups,Medium,Warm
0.0635590677203161,0.46405228758169936,0.6360590147536883,0.7394109116367455,0.660264105642257,0.3879775955191039,0.6188188188188188,0.5914444444444444,0.1825,0.6363636363636365,0.21428571428571427,0.16666666666666666,0.7084461637653128,1.0,Good,Medium,Warm
0.3110533159947984,0.24586501267173536,0.9495873968492123,0.5411311696754514,0.6311524609843938,0.6409615256384611,0.0856856856856857,0.8963333333333334,0.229,0.45454545454545453,0.7857142857142857,0.08333333333333333,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Extremely Cold
0.32525757727318194,0.9151327197545684,0.9968492123030757,0.9326899034855229,0.41826730692276914,0.8749416549976663,0.3077077077077077,0.9426666666666668,0.3775,0.7727272727272728,0.5714285714285714,0.25,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Cold
0.7297989396819045,0.3354675203414699,0.37519379844961237,0.47847177076561487,0.396358543417367,0.6605987864239514,0.4732732732732733,0.7267777777777777,0.657,0.4090909090909091,0.21428571428571427,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Moderate
0.6377313193958186,0.9525810324129652,0.5989997499374843,0.5612341851277691,0.6904761904761906,0.839201173568047,0.7373373373373373,0.3478888888888889,0.46950000000000003,0.49999999999999994,0.42857142857142855,0.3333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.8874662398719615,0.5332132853141257,0.8563140785196298,0.596139420913137,0.7401960784313726,0.4740281389611256,0.7441441441441441,0.48966666666666675,0.9445000000000001,0.45454545454545453,0.42857142857142855,0.41666666666666663,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.4723417025107532,0.6317193544084301,0.11732933233308326,0.4100115017252588,0.5103041216486596,0.7174434886977396,0.4908908908908909,0.6149999999999999,0.434,0.45454545454545453,0.7142857142857142,0.08333333333333333,1.0000000000000002,0.0,Unhealthy,High,Moderate
0.11961588476542961,0.5430839002267575,0.6895723930982746,0.8385757863679552,0.9695878351340538,0.980162699206508,0.11691691691691693,0.8286666666666667,0.199,0.49999999999999994,0.5,0.16666666666666666,1.0000000000000002,0.0,Good,High,Extremely Cold
0.7134340302090626,0.1293517406962785,0.4088022005501375,0.18517777666649998,0.9559823929571829,0.15353070614122824,0.2930930930930931,0.6579999999999999,0.536,0.3181818181818182,0.5714285714285714,0.25,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.7609882964889466,0.37591703348005867,0.20605151287821954,0.5548832324848728,0.4124649859943978,0.9271187570847502,0.25465465465465464,0.36544444444444446,0.451,0.4090909090909091,0.21428571428571427,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Cold
0.5614284285285585,0.0991063091903428,0.40270067516879215,0.7223083462519377,0.8208283313325331,0.5224711608988465,0.7815815815815816,0.4178888888888889,0.787,0.22727272727272724,0.2857142857142857,0.08333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.7711713514054216,0.6231492597038816,0.07581895473868468,0.9040856128419263,0.5434173669467788,0.6433620057344802,0.17997997997998,0.050444444444444445,0.935,0.5454545454545455,0.07142857142857142,0.41666666666666663,1.0000000000000002,0.0,Very Unhealthy,High,Extremely Cold
0.49392817845353604,0.44697879151660663,0.695423855963991,0.8839825973896085,0.511904761904762,0.8780422751216911,0.4652652652652653,0.9242222222222223,0.8365,0.49999999999999994,0.2857142857142857,0.08333333333333333,1.0000000000000002,0.0,Unhealthy,High,Moderate
0.5228768630589177,0.7782446311858077,0.2526631657914478,0.5087763164474671,0.05492196878751501,0.4097486163899447,0.6712712712712713,0.0881111111111111,0.389,0.5454545454545455,0.42857142857142855,0.3333333333333333,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.42764829448834646,0.22048819527811123,0.31132783195798946,0.6431964794719208,0.5741296518607443,0.41878375675135027,0.9655655655655657,0.5798888888888888,0.21600000000000003,0.2727272727272727,0.21428571428571427,0.16666666666666666,1.0000000000000002,0.0,Unhealthy,High,Hot
0.025407622286686003,0.16456582633053218,0.12098024506126531,0.39425913887083064,0.9008603441376551,0.5272721210908848,1.0,0.8716666666666667,0.9145,0.3181818181818182,0.2857142857142857,0.0,0.21186331399097363,3.0,Good,Low,Hot
0.10791237371211362,0.4064292383620115,0.8647161790447612,0.4682202330349553,0.7803121248499401,0.019103820764152832,0.9537537537537537,0.4208888888888889,0.386,0.3181818181818182,0.42857142857142855,0.25,0.6715667311411992,1.0,Good,Medium,Hot
0.03140942282684805,0.926904094971322,0.4934233558389597,0.906335950392559,0.7865146058423369,0.49676601987064084,0.7187187187187187,0.8001111111111111,0.77,0.4090909090909091,0.3571428571428571,0.16666666666666666,0.8341715022566087,0.0,Good,Medium,Warm
0.6365909772931878,0.7106509270374817,0.5721430357589398,0.9307896184427664,0.15986394557823128,0.29115823164632926,0.746946946946947,0.8037777777777778,0.9895,0.7272727272727273,0.2857142857142857,0.16666666666666666,1.0000000000000002,0.0,Very Unhealthy,High,Warm
0.31443433029908974,0.4190342803788182,0.5694423605901475,0.8954843226483974,0.35844337735094045,0.9281522971260919,0.7597597597597598,0.059888888888888894,0.5775,0.18181818181818182,0.21428571428571427,0.0,1.0000000000000002,0.0,Unhealthy for Sensitive Groups,High,Warm
0.5087126137841351,0.5174069627851141,0.41045261315328824,0.13832074811221687,0.23319327731092437,0.08775088351003535,0.8632632632632633,0.41211111111111115,0.48,0.2727272727272727,0.6428571428571428,0.41666666666666663,1.0000000000000002,0.0,Very Unhealthy,High,Hot
0.9078123437031108,0.0841670001333867,0.192448112028007,0.8501775266289945,0.3159263705482193,0.4594252183770088,0.9525525525525527,0.691,0.7000000000000001,0.2727272727272727,0.6428571428571428,0.0,1.0000000000000002,0.0,Very Unhealthy,High,Hot
